Quest ID,Quest Name,Faction,Item ID,Item Name,Item Level,Quality,Slot
12614,"Post-partum Aggression",Both,39486,"Hemet's Trophy Gun",162,Rare,"Ranged"
12614,"Post-partum Aggression",Both,39487,"Dragon Slayer's Shortbow",162,Rare,"Ranged"
12614,"Post-partum Aggression",Both,39488,"Nesingwary Brush Burner",162,Rare,"Ranged"
12614,"Post-partum Aggression",Both,39490,"Dorian's Prybar",162,Rare,"Thrown"
12614,"Post-partum Aggression",Both,40353,"Polished Protodrake Cloak",162,Rare,"Back"
12555,"A Tangled Skein",Both,39784,"Staff of the Dutybound",158,Uncommon,"Two-Hand"
12555,"A Tangled Skein",Both,39806,"Blade of Diligence",158,Uncommon,"One-Hand"
12555,"A Tangled Skein",Both,39808,"Staff of Diligence",158,Uncommon,"Two-Hand"
12555,"A Tangled Skein",Both,39822,"Knife of the Dutybound",158,Uncommon,"One-Hand"
12555,"A Tangled Skein",Both,39823,"Dutybound Mace of Purity",158,Uncommon,"Main Hand"
12555,"A Tangled Skein",Both,39824,"Cleaver of Diligence",158,Uncommon,"Two-Hand"
12948,"The Champion of Anguish",Horde,41816,"De-Raged Waraxe",175,Rare,"Two-Hand"
12948,"The Champion of Anguish",Horde,41815,"Icier Barbed Spear",175,Rare,"Two-Hand"
12948,"The Champion of Anguish",Horde,41822,"Screw-Sprung Fixer-Upper",175,Rare,"Main Hand"
12948,"The Champion of Anguish",Horde,41821,"Chilly Slobberknocker",175,Rare,"Two-Hand"
12948,"The Champion of Anguish",Horde,41824,"Crimson Cranium Crusher",175,Rare,"One-Hand"
12948,"The Champion of Anguish",Horde,41825,"Wodin's Second-Best Shanker",175,Rare,"One-Hand"
4903,"Warlord's Command",Both,13958,"Wyrmthalak's Shackles",60,Rare,"Wrist"
4903,"Warlord's Command",Both,13959,"Omokk's Girth Restrainer",60,Rare,"Waist"
4903,"Warlord's Command",Both,13961,"Halycon's Muzzle",60,Rare,"Shoulder"
4903,"Warlord's Command",Both,13962,"Vosh'gajin's Strand",60,Rare,"Waist"
4903,"Warlord's Command",Both,13963,"Voone's Vice Grips",60,Rare,"Hands"
5081,"Maxwell's Mission",Both,13958,"Wyrmthalak's Shackles",60,Rare,"Wrist"
5081,"Maxwell's Mission",Both,13959,"Omokk's Girth Restrainer",60,Rare,"Waist"
5081,"Maxwell's Mission",Both,13961,"Halycon's Muzzle",60,Rare,"Shoulder"
5081,"Maxwell's Mission",Both,13962,"Vosh'gajin's Strand",60,Rare,"Waist"
5081,"Maxwell's Mission",Both,13963,"Voone's Vice Grips",60,Rare,"Hands"
5944,"In Dreams",Both,15411,"Mark of Fordring",63,Rare,"Neck"
5944,"In Dreams",Both,15413,"Ornate Adamantium Breastplate",63,Rare,"Chest"
5944,"In Dreams",Both,15418,"Shimmering Platinum Warhammer",63,Rare,"Two-Hand"
5944,"In Dreams",Both,15421,"Shroud of the Exile",63,Rare,"Back"
5944,"In Dreams",Both,16058,"Fordring's Seal",63,Rare,"Finger"
9221,"Superior Armaments of Battle - Friend of the Dawn",Both,22680,"Band of Resolution",66,Rare,"Finger"
9221,"Superior Armaments of Battle - Friend of the Dawn",Both,22681,"Band of Piety",66,Rare,"Finger"
9221,"Superior Armaments of Battle - Friend of the Dawn",Both,22688,"Verimonde's Last Resort",66,Rare,"Main Hand"
9221,"Superior Armaments of Battle - Friend of the Dawn",Both,22689,"Sanctified Leather Helm",66,Rare,"Head"
9221,"Superior Armaments of Battle - Friend of the Dawn",Both,22690,"Leggings of the Plague Hunter",66,Rare,"Legs"
9223,"Superior Armaments of Battle - Honored Amongst the Dawn",Both,22680,"Band of Resolution",66,Rare,"Finger"
9223,"Superior Armaments of Battle - Honored Amongst the Dawn",Both,22681,"Band of Piety",66,Rare,"Finger"
9223,"Superior Armaments of Battle - Honored Amongst the Dawn",Both,22688,"Verimonde's Last Resort",66,Rare,"Main Hand"
9223,"Superior Armaments of Battle - Honored Amongst the Dawn",Both,22689,"Sanctified Leather Helm",66,Rare,"Head"
9223,"Superior Armaments of Battle - Honored Amongst the Dawn",Both,22690,"Leggings of the Plague Hunter",66,Rare,"Legs"
9226,"Superior Armaments of Battle - Revered Amongst the Dawn",Both,22680,"Band of Resolution",66,Rare,"Finger"
9226,"Superior Armaments of Battle - Revered Amongst the Dawn",Both,22681,"Band of Piety",66,Rare,"Finger"
9226,"Superior Armaments of Battle - Revered Amongst the Dawn",Both,22688,"Verimonde's Last Resort",66,Rare,"Main Hand"
9226,"Superior Armaments of Battle - Revered Amongst the Dawn",Both,22689,"Sanctified Leather Helm",66,Rare,"Head"
9226,"Superior Armaments of Battle - Revered Amongst the Dawn",Both,22690,"Leggings of the Plague Hunter",66,Rare,"Legs"
9227,"Superior Armaments of Battle - Exalted Amongst the Dawn",Both,22680,"Band of Resolution",66,Rare,"Finger"
9227,"Superior Armaments of Battle - Exalted Amongst the Dawn",Both,22681,"Band of Piety",66,Rare,"Finger"
9227,"Superior Armaments of Battle - Exalted Amongst the Dawn",Both,22688,"Verimonde's Last Resort",66,Rare,"Main Hand"
9227,"Superior Armaments of Battle - Exalted Amongst the Dawn",Both,22689,"Sanctified Leather Helm",66,Rare,"Head"
9227,"Superior Armaments of Battle - Exalted Amongst the Dawn",Both,22690,"Leggings of the Plague Hunter",66,Rare,"Legs"
9447,"Administering the Salve",Horde,25492,"Earthcaller's Mace",93,Uncommon,"Main Hand"
9447,"Administering the Salve",Horde,25496,"Mag'har Bow",93,Uncommon,"Ranged"
9447,"Administering the Salve",Horde,25494,"Totemic Staff",93,Uncommon,"Two-Hand"
9447,"Administering the Salve",Horde,25495,"Wolfrider's Dagger",93,Uncommon,"One-Hand"
9447,"Administering the Salve",Horde,29212,"Balanced Stone Dirk",93,Uncommon,"Thrown"
9951,"It's Watching You!",Both,25542,"Lucky Circle of the Fool",96,Uncommon,"Finger"
9951,"It's Watching You!",Both,28028,"Moonstruck Bands",96,Uncommon,"Wrist"
9951,"It's Watching You!",Both,28027,"Lunatic's Choker",96,Uncommon,"Neck"
9951,"It's Watching You!",Both,28026,"Crazy Cenarion Cloak",96,Uncommon,"Back"
9951,"It's Watching You!",Both,31723,"Madman's Blade",96,Uncommon,"One-Hand"
9494,"Fel Embers",Alliance,25788,"Dauntless Handguards",114,Rare,"Hands"
9494,"Fel Embers",Alliance,25789,"Rune-Engraved Belt",114,Rare,"Waist"
9494,"Fel Embers",Alliance,25790,"Expedition Scout's Epaulets",114,Rare,"Shoulder"
9494,"Fel Embers",Alliance,25792,"Curate's Boots",114,Rare,"Feet"
9494,"Fel Embers",Alliance,25791,"Gloves of Preservation",114,Rare,"Hands"
9497,"Emblem of the Fel Horde",Horde,25794,"Bone Studded Girdle",114,Uncommon,"Waist"
9497,"Emblem of the Fel Horde",Horde,25796,"Lurking Shadow Spaulders",114,Uncommon,"Shoulder"
9497,"Emblem of the Fel Horde",Horde,25793,"Curate's Footwraps",114,Uncommon,"Feet"
9497,"Emblem of the Fel Horde",Horde,25797,"Crushing Grasp",114,Uncommon,"Hands"
9497,"Emblem of the Fel Horde",Horde,25795,"Gloves of Preservation",114,Uncommon,"Hands"
10834,"Grillok "Darkeye"",Horde,28051,"Jerkin of the Untamed Spirit",85,Rare,"Chest"
10834,"Grillok "Darkeye"",Horde,28052,"Goldweave Tunic",85,Rare,"Chest"
10834,"Grillok "Darkeye"",Horde,28050,"Sacred Feather Vest",85,Rare,"Chest"
10834,"Grillok "Darkeye"",Horde,28055,"Gilded Crimson Chestplate",85,Rare,"Chest"
10834,"Grillok "Darkeye"",Horde,28057,"Bonechewer Berserker's Vest",85,Rare,"Chest"
10895,"Zeth'Gor Must Burn!",Alliance,28051,"Jerkin of the Untamed Spirit",85,Rare,"Chest"
10895,"Zeth'Gor Must Burn!",Alliance,28052,"Goldweave Tunic",85,Rare,"Chest"
10895,"Zeth'Gor Must Burn!",Alliance,28050,"Sacred Feather Vest",85,Rare,"Chest"
10895,"Zeth'Gor Must Burn!",Alliance,28055,"Gilded Crimson Chestplate",85,Rare,"Chest"
10895,"Zeth'Gor Must Burn!",Alliance,28057,"Bonechewer Berserker's Vest",85,Rare,"Chest"
10132,"Colossal Menace",Both,28066,"Totem of Lightning",93,Uncommon,"Relic"
10132,"Colossal Menace",Both,28065,"Libram of Wracking",93,Uncommon,"Relic"
10132,"Colossal Menace",Both,28062,"Expedition Repeater",93,Uncommon,"Ranged"
10132,"Colossal Menace",Both,28064,"Idol of the Wild",93,Uncommon,"Relic"
10132,"Colossal Menace",Both,28063,"Survivalist's Wand",93,Uncommon,"Ranged"
10212,"Hero of the Mag'har",Horde,28168,"Insignia of the Mag'hari Hero",103,Rare,"Neck"
10212,"Hero of the Mag'har",Horde,28169,"Mag'hari Ritualist's Horns",103,Rare,"Head"
10212,"Hero of the Mag'har",Horde,28172,"Mag'hari Scout's Tunic",103,Rare,"Chest"
10212,"Hero of the Mag'har",Horde,28173,"Mag'hari Huntsman's Leggings",103,Rare,"Legs"
10212,"Hero of the Mag'har",Horde,28175,"Mag'hari Warlord's Legplates",103,Rare,"Legs"
10337,"When the Cows Come Home",Both,29804,"Wrangler's Boots",111,Uncommon,"Feet"
10337,"When the Cows Come Home",Both,29806,"Cowpoke's Riding Gloves",111,Uncommon,"Hands"
10337,"When the Cows Come Home",Both,29807,"Engraved Cattleman's Buckle",111,Uncommon,"Waist"
10337,"When the Cows Come Home",Both,30400,"Thadell's Bracers",111,Uncommon,"Wrist"
10337,"When the Cows Come Home",Both,30523,"Hotshot Cattle Prod",111,Uncommon,"Ranged"
10123,"Felspark Ravine",Horde,29908,"Rage Reaver",81,Uncommon,"Two-Hand"
10123,"Felspark Ravine",Horde,29909,"Screaming Dagger",81,Uncommon,"One-Hand"
10123,"Felspark Ravine",Horde,29910,"The Staff of Twin Worlds",81,Uncommon,"Two-Hand"
10123,"Felspark Ravine",Horde,29911,"Agamaggan's Quill",81,Uncommon,"Two-Hand"
10123,"Felspark Ravine",Horde,29913,"Foe Reaver",81,Uncommon,"One-Hand"
10142,"The Path of Anguish",Alliance,29908,"Rage Reaver",81,Uncommon,"Two-Hand"
10142,"The Path of Anguish",Alliance,29909,"Screaming Dagger",81,Uncommon,"One-Hand"
10142,"The Path of Anguish",Alliance,29910,"The Staff of Twin Worlds",81,Uncommon,"Two-Hand"
10142,"The Path of Anguish",Alliance,29911,"Agamaggan's Quill",81,Uncommon,"Two-Hand"
10142,"The Path of Anguish",Alliance,29913,"Foe Reaver",81,Uncommon,"One-Hand"
10450,"Bonechewer Blood",Horde,29914,"Hellfire Skiver",81,Uncommon,"Off Hand"
10450,"Bonechewer Blood",Horde,29916,"Ironstar Repeater",81,Uncommon,"Ranged"
10450,"Bonechewer Blood",Horde,29915,"Desolation Rod",81,Uncommon,"Ranged"
10450,"Bonechewer Blood",Horde,29917,"Landslide Buckler",81,Uncommon,"Off Hand"
10450,"Bonechewer Blood",Horde,29919,"Adamantine Kite Shield",81,Uncommon,"Off Hand"
10482,"Fel Orc Scavengers",Alliance,29914,"Hellfire Skiver",81,Uncommon,"Off Hand"
10482,"Fel Orc Scavengers",Alliance,29916,"Ironstar Repeater",81,Uncommon,"Ranged"
10482,"Fel Orc Scavengers",Alliance,29915,"Desolation Rod",81,Uncommon,"Ranged"
10482,"Fel Orc Scavengers",Alliance,29917,"Landslide Buckler",81,Uncommon,"Off Hand"
10482,"Fel Orc Scavengers",Alliance,29919,"Adamantine Kite Shield",81,Uncommon,"Off Hand"
10144,"Disrupt Their Reinforcements",Alliance,29927,"Shadowbrim Travel Hat",81,Uncommon,"Head"
10144,"Disrupt Their Reinforcements",Alliance,29932,"Arcane Ringed Tunic",81,Uncommon,"Chest"
10144,"Disrupt Their Reinforcements",Alliance,29935,"Fire Scarred Breastplate",81,Uncommon,"Chest"
10144,"Disrupt Their Reinforcements",Alliance,29939,"Flayer-Hide Leggings",81,Uncommon,"Legs"
10144,"Disrupt Their Reinforcements",Alliance,29946,"Invader's Greathelm",81,Uncommon,"Head"
10208,"Disrupt Their Reinforcements",Horde,29927,"Shadowbrim Travel Hat",81,Uncommon,"Head"
10208,"Disrupt Their Reinforcements",Horde,29932,"Arcane Ringed Tunic",81,Uncommon,"Chest"
10208,"Disrupt Their Reinforcements",Horde,29935,"Fire Scarred Breastplate",81,Uncommon,"Chest"
10208,"Disrupt Their Reinforcements",Horde,29939,"Flayer-Hide Leggings",81,Uncommon,"Legs"
10208,"Disrupt Their Reinforcements",Horde,29946,"Invader's Greathelm",81,Uncommon,"Head"
10408,"Nexus-King Salhadaar",Both,30009,"The Burning Crusader",109,Rare,"Two-Hand"
10408,"Nexus-King Salhadaar",Both,30010,"Fleshling Simulation Staff",109,Rare,"Two-Hand"
10408,"Nexus-King Salhadaar",Both,30011,"Ameer's Impulse Taser",109,Rare,"Two-Hand"
10408,"Nexus-King Salhadaar",Both,30012,"Ameer's Judgement",109,Rare,"Two-Hand"
10408,"Nexus-King Salhadaar",Both,30013,"Twin-Bladed Ripper",109,Rare,"One-Hand"
10409,"Deathblow to the Legion",Both,30368,"Slippers of the High Priestess",109,Rare,"Feet"
10409,"Deathblow to the Legion",Both,30369,"Cleansed Fel Pauldrons",109,Rare,"Shoulder"
10409,"Deathblow to the Legion",Both,30370,"Gauntlets of the Redeemed Vindicator",109,Rare,"Hands"
10409,"Deathblow to the Legion",Both,30371,"Lightwarden's Girdle",109,Rare,"Waist"
10409,"Deathblow to the Legion",Both,30860,"Kaylaan's Signet",109,Rare,"Finger"
10507,"Turning Point",Both,30375,"Gauntlets of the Vanquisher",109,Rare,"Hands"
10507,"Turning Point",Both,30372,"Socrethar's Girdle",109,Rare,"Waist"
10507,"Turning Point",Both,30374,"Greaves of Spellpower",109,Rare,"Feet"
10507,"Turning Point",Both,30373,"Netherfused Pauldrons",109,Rare,"Shoulder"
10507,"Turning Point",Both,30859,"Wand of the Seer",109,Rare,"Ranged"
10744,"News of Victory",Alliance,30924,"Gloves of the High Magus",106,Rare,"Hands"
10744,"News of Victory",Alliance,30973,"Band of Anguish",106,Rare,"Finger"
10744,"News of Victory",Alliance,31025,"Idol of the Avenger",106,Rare,"Relic"
10744,"News of Victory",Alliance,31031,"Stormfury Totem",106,Rare,"Relic"
10744,"News of Victory",Alliance,31033,"Libram of Righteous Power",106,Rare,"Relic"
10745,"News of Victory",Horde,30924,"Gloves of the High Magus",106,Rare,"Hands"
10745,"News of Victory",Horde,30973,"Band of Anguish",106,Rare,"Finger"
10745,"News of Victory",Horde,31025,"Idol of the Avenger",106,Rare,"Relic"
10745,"News of Victory",Horde,31031,"Stormfury Totem",106,Rare,"Relic"
10745,"News of Victory",Horde,31033,"Libram of Righteous Power",106,Rare,"Relic"
10541,"The Cipher of Damnation - The Second Fragment Recovered",Both,30931,"Ghostly Headwrap",114,Uncommon,"Head"
10541,"The Cipher of Damnation - The Second Fragment Recovered",Both,30936,"Eva's Strap",114,Uncommon,"Waist"
10541,"The Cipher of Damnation - The Second Fragment Recovered",Both,30959,"Torn-heart Family Tunic",114,Uncommon,"Chest"
10541,"The Cipher of Damnation - The Second Fragment Recovered",Both,30957,"Oronok's Old Leggings",114,Uncommon,"Legs"
10541,"The Cipher of Damnation - The Second Fragment Recovered",Both,30971,"Torn-heart Cloak",114,Uncommon,"Back"
10704,"How to Break Into the Arcatraz",Both,31460,"Sha'tari Vindicator's Waistguard",115,Rare,"Waist"
10704,"How to Break Into the Arcatraz",Both,31461,"A'dal's Gift",115,Rare,"Waist"
10704,"How to Break Into the Arcatraz",Both,31462,"Shattrath's Champion Belt",115,Rare,"Waist"
10704,"How to Break Into the Arcatraz",Both,31464,"Naaru Belt of Precision",115,Rare,"Waist"
10704,"How to Break Into the Arcatraz",Both,31465,"Sha'tari Anchorite's Cloak",115,Rare,"Back"
10870,"Ally of the Netherwing",Both,31491,"Netherwing Defender's Shield",109,Rare,"Off Hand"
10870,"Ally of the Netherwing",Both,31490,"Netherwing Protector's Shield",109,Rare,"Off Hand"
10870,"Ally of the Netherwing",Both,31492,"Claw of the Netherwing Flight",108,Rare,"One-Hand"
10870,"Ally of the Netherwing",Both,31493,"Netherwing Spiritualist's Charm",108,Rare,"Held In Off-hand"
10870,"Ally of the Netherwing",Both,31494,"Netherwing Sorceror's Charm",108,Rare,"Held In Off-hand"
10871,"Ally of the Netherwing",Both,31491,"Netherwing Defender's Shield",109,Rare,"Off Hand"
10871,"Ally of the Netherwing",Both,31490,"Netherwing Protector's Shield",109,Rare,"Off Hand"
10871,"Ally of the Netherwing",Both,31492,"Claw of the Netherwing Flight",108,Rare,"One-Hand"
10871,"Ally of the Netherwing",Both,31493,"Netherwing Spiritualist's Charm",108,Rare,"Held In Off-hand"
10871,"Ally of the Netherwing",Both,31494,"Netherwing Sorceror's Charm",108,Rare,"Held In Off-hand"
11968,"The Tides Turn",Both,37030,"Blubber Grinder",138,Uncommon,"Two-Hand"
11968,"The Tides Turn",Both,37029,"Fin Carver",138,Uncommon,"One-Hand"
11968,"The Tides Turn",Both,37032,"Edge of the Tuskarr",138,Uncommon,"One-Hand"
11968,"The Tides Turn",Both,37033,"Manual of the Tides",138,Uncommon,"Held In Off-hand"
11968,"The Tides Turn",Both,37031,"Zook's Walking Stick",138,Uncommon,"Two-Hand"
11670,"It Was The Orcs, Honest!",Alliance,37054,"Frostbiter",138,Uncommon,"Two-Hand"
11670,"It Was The Orcs, Honest!",Alliance,37072,"Jagged Icefist",138,Uncommon,"Main Hand"
11670,"It Was The Orcs, Honest!",Alliance,37073,"Hungering Greatstaff",138,Uncommon,"Two-Hand"
11670,"It Was The Orcs, Honest!",Alliance,37231,"Frostspeaker Collar",138,Uncommon,"Neck"
11670,"It Was The Orcs, Honest!",Alliance,37357,"Shivering Healer's Cloak",138,Uncommon,"Back"
11907,"The Sub-Chieftains",Horde,37054,"Frostbiter",138,Uncommon,"Two-Hand"
11907,"The Sub-Chieftains",Horde,37072,"Jagged Icefist",138,Uncommon,"Main Hand"
11907,"The Sub-Chieftains",Horde,37073,"Hungering Greatstaff",138,Uncommon,"Two-Hand"
11907,"The Sub-Chieftains",Horde,37231,"Frostspeaker Collar",138,Uncommon,"Neck"
11907,"The Sub-Chieftains",Horde,37357,"Shivering Healer's Cloak",138,Uncommon,"Back"
11689,"Return with the Bad News",Horde,37074,"Greatmother's Talisman of Cleansing",138,Uncommon,"Held In Off-hand"
11689,"Return with the Bad News",Horde,37354,"Reinforced Caribou-Hide Boots",138,Uncommon,"Feet"
11689,"Return with the Bad News",Horde,37440,"Spiked Magmoth Chestpiece",138,Uncommon,"Chest"
11689,"Return with the Bad News",Horde,37519,"Amberplate Headguard",138,Uncommon,"Head"
11689,"Return with the Bad News",Horde,37529,"Shivering Healer's Ring",138,Uncommon,"Finger"
11909,"Defeat the Gearmaster",Horde,37122,"Taut Driftwood Bow",138,Uncommon,"Ranged"
11909,"Defeat the Gearmaster",Horde,37522,"Earthborn Greaves",138,Uncommon,"Feet"
11909,"Defeat the Gearmaster",Horde,37535,"Stave of the Windborn",138,Uncommon,"Two-Hand"
11909,"Defeat the Gearmaster",Horde,37537,"Stave of the Spiritcaller",138,Uncommon,"Two-Hand"
11909,"Defeat the Gearmaster",Horde,37547,"Fireborn Warhammer",138,Uncommon,"One-Hand"
11701,"Back to the Airstrip",Alliance,37354,"Reinforced Caribou-Hide Boots",138,Uncommon,"Feet"
11701,"Back to the Airstrip",Alliance,37440,"Spiked Magmoth Chestpiece",138,Uncommon,"Chest"
11701,"Back to the Airstrip",Alliance,37519,"Amberplate Headguard",138,Uncommon,"Head"
11701,"Back to the Airstrip",Alliance,37529,"Shivering Healer's Ring",138,Uncommon,"Finger"
11701,"Back to the Airstrip",Alliance,38214,"Hypergizmatic Energy Booster",138,Uncommon,"Held In Off-hand"
12047,"Something That Doesn't Melt",Both,37948,"Refractive Shoulderpads",146,Uncommon,"Shoulder"
12047,"Something That Doesn't Melt",Both,37991,"Hyper-amplified Natural Leather Vest",146,Uncommon,"Chest"
12047,"Something That Doesn't Melt",Both,38035,"Tightened Chainmesh Boots",146,Uncommon,"Feet"
12047,"Something That Doesn't Melt",Both,38072,"Thunder Capacitor",146,Uncommon,"Trinket"
12047,"Something That Doesn't Melt",Both,38080,"Automated Weapon Coater",146,Uncommon,"Trinket"
11980,"Pride of the Horde",Horde,37964,"Spiderwarder Braces",146,Uncommon,"Wrist"
11980,"Pride of the Horde",Horde,38006,"Glade Wanderer Belt",146,Uncommon,"Waist"
11980,"Pride of the Horde",Horde,38048,"Breastplate of Sizzling Chitin",146,Uncommon,"Chest"
11980,"Pride of the Horde",Horde,38081,"Scarab of Isanoth",146,Uncommon,"Trinket"
11980,"Pride of the Horde",Horde,38110,"Legplates of the Agmar Preserver",146,Uncommon,"Legs"
12303,"Funding the War Effort",Horde,37986,"Hood of the Forgotten Rifleman",146,Uncommon,"Head"
12303,"Funding the War Effort",Horde,38030,"Chestpiece of the Forgotten Captain",146,Uncommon,"Chest"
12303,"Funding the War Effort",Horde,38036,"Circlet of the Forgotten Mercenary",146,Uncommon,"Finger"
12303,"Funding the War Effort",Horde,38071,"Valonforth's Remembrance",146,Uncommon,"Trinket"
12303,"Funding the War Effort",Horde,38181,"Warblade of the Forgotten Footman",146,Uncommon,"Two-Hand"
12305,"Parting Thoughts",Alliance,37986,"Hood of the Forgotten Rifleman",146,Uncommon,"Head"
12305,"Parting Thoughts",Alliance,38030,"Chestpiece of the Forgotten Captain",146,Uncommon,"Chest"
12305,"Parting Thoughts",Alliance,38036,"Circlet of the Forgotten Mercenary",146,Uncommon,"Finger"
12305,"Parting Thoughts",Alliance,38071,"Valonforth's Remembrance",146,Uncommon,"Trinket"
12305,"Parting Thoughts",Alliance,38181,"Warblade of the Forgotten Footman",146,Uncommon,"Two-Hand"
12107,"The End of the Line",Alliance,38129,"Staff of the Ley Mender",146,Uncommon,"Two-Hand"
12107,"The End of the Line",Alliance,38151,"Daschal's Discarded Shiv",146,Uncommon,"One-Hand"
12107,"The End of the Line",Alliance,38153,"Mana Infused Claw",146,Uncommon,"Off Hand"
12107,"The End of the Line",Alliance,38152,"Mace of the Violet Guardian",146,Uncommon,"One-Hand"
12107,"The End of the Line",Alliance,38217,"Tome of the Violet Tower",146,Uncommon,"Held In Off-hand"
